r2,mae,rmse,fold
0.8297944664955139,8.267348289489746,10.729135892262196,1
0.7986796498298645,8.643773078918457,11.987854851491559,2
0.7732431888580322,9.08537769317627,12.821509194414709,3
0.7398755550384521,8.810571670532227,12.880358127330204,4
0.8015279769897461,8.375131607055664,11.404512121459454,5
